CUST_ID,risk_score_trackB
SYN_302430,0.07431066
SYN_302431,0.19870174
SYN_302488,0.48314366
SYN_302495,0.15284346
SYN_302499,0.47564536
SYN_302501,0.1607665
SYN_302536,0.40968072
SYN_302541,0.1555459
SYN_302554,0.2302945
SYN_302558,0.37672803
SYN_302560,0.20454325
SYN_302569,0.16804254
SYN_302575,0.30765316
SYN_302600,0.31905863
SYN_302602,0.6237028
SYN_302604,0.31373182
SYN_302610,0.13249832
SYN_302613,0.44512507
SYN_302631,0.31478226
SYN_302658,0.09341538
SYN_302669,0.17616287
SYN_302672,0.27505848
SYN_302686,0.44062203
SYN_302690,0.48160526
SYN_302697,0.69387436
SYN_302698,0.4623111
SYN_302708,0.52093804
SYN_302711,0.48677704
SYN_302716,0.060810465
SYN_302723,0.41001803
SYN_302729,0.36297646
SYN_302731,0.29933667
SYN_302743,0.49661463
SYN_302754,0.36046684
SYN_302762,0.09544462
SYN_302766,0.40852225
SYN_302771,0.5111887
SYN_302789,0.15751821
SYN_302793,0.22694848
SYN_302794,0.57024825
SYN_302804,0.42864928
SYN_302813,0.47040287
SYN_302817,0.27335843
SYN_302818,0.51741296
SYN_302832,0.21209344
SYN_302836,0.41759914
SYN_302840,0.29107028
SYN_302852,0.18019691
SYN_302859,0.22611178
SYN_302873,0.2402138
SYN_302876,0.38844213
SYN_302879,0.35879937
SYN_302882,0.36838478
SYN_302888,0.6806806
SYN_302898,0.3540388
SYN_302903,0.5322587
SYN_302904,0.26657808
SYN_302924,0.41460755
SYN_302931,0.43863553
SYN_302940,0.31766474
SYN_302946,0.4998129
SYN_302956,0.3400358
SYN_302982,0.776252
SYN_302986,0.24454165
SYN_302992,0.3354118
SYN_303003,0.789733
SYN_303007,0.5152522
SYN_303015,0.66471535
SYN_303044,0.2980805
SYN_303047,0.3145022
SYN_303070,0.49711454
SYN_303072,0.23255739
SYN_303079,0.24697359
SYN_303095,0.42307168
SYN_303102,0.40892178
SYN_303107,0.4072162
SYN_303108,0.59474194
SYN_303117,0.45761967
SYN_303119,0.26582223
SYN_303139,0.2149573
SYN_303160,0.33875522
SYN_303171,0.12464558
SYN_303173,0.3204274
SYN_303180,0.38622737
SYN_303184,0.604745
SYN_303189,0.38633132
SYN_303201,0.49650177
SYN_303212,0.48447537
SYN_303227,0.4104745
SYN_303230,0.43215165
SYN_303239,0.39519197
SYN_303246,0.20588464
SYN_303247,0.53053176
SYN_303254,0.35289264
SYN_303259,0.61589175
SYN_303267,0.48253632
SYN_303268,0.49090838
SYN_303273,0.35151514
SYN_303274,0.38922787
SYN_303282,0.46692228
SYN_303287,0.46312505
SYN_303297,0.23696472
SYN_303302,0.18188614
SYN_303308,0.27947637
SYN_303315,0.4762265
SYN_303319,0.7061966
SYN_303328,0.26852822
SYN_303337,0.25504065
SYN_303338,0.2744358
SYN_303343,0.25312296
SYN_303345,0.21350722
SYN_303350,0.72149515
SYN_303370,0.10125357
SYN_303378,0.22918968
SYN_303384,0.40219086
SYN_303386,0.33237842
SYN_303389,0.2393054
SYN_303401,0.24572122
SYN_303402,0.123978786
SYN_303410,0.3585355
SYN_303413,0.10524709
SYN_303419,0.4569745
SYN_303422,0.5095218
SYN_303434,0.34708807
SYN_303436,0.49423936
SYN_303442,0.35862485
SYN_303462,0.123135515
SYN_303471,0.17177235
SYN_303483,0.37027293
SYN_303487,0.52909255
SYN_303491,0.20090908
SYN_303494,0.555743
SYN_303506,0.26723877
SYN_303512,0.327962
SYN_303531,0.61668986
SYN_303535,0.28742492
SYN_303557,0.6333774
SYN_303562,0.30665874
SYN_303563,0.6896393
SYN_303564,0.57541716
SYN_303569,0.6299113
SYN_303570,0.13193168
SYN_303595,0.32821795
SYN_303604,0.2433551
SYN_303607,0.55419266
SYN_303614,0.59604824
SYN_303636,0.15523854
SYN_303638,0.51185274
SYN_303641,0.35850626
SYN_303652,0.3304157
SYN_303675,0.2891862
SYN_303687,0.37592915
SYN_303698,0.5665894
SYN_303700,0.34270123
SYN_303701,0.75202703
SYN_303710,0.4550391
SYN_303724,0.38354656
SYN_303728,0.13947271
SYN_303744,0.42918843
SYN_303745,0.45367664
SYN_303749,0.32062235
SYN_303763,0.41491076
SYN_303769,0.5975033
SYN_303771,0.25817138
SYN_303772,0.4245058
SYN_303781,0.19781533
SYN_303782,0.31000298
SYN_303791,0.29070136
SYN_303804,0.36642832
SYN_303805,0.64352393
SYN_303829,0.08928488
SYN_303844,0.19778399
SYN_303849,0.67417604
SYN_303872,0.320156
SYN_303889,0.24241681
SYN_303899,0.4446757
SYN_303919,0.4266895
SYN_303924,0.52135646
SYN_303926,0.6624079
SYN_303929,0.23402293
SYN_303930,0.12410726
SYN_303944,0.39146742
SYN_303962,0.41764355
SYN_303966,0.32293484
SYN_303991,0.4326241
SYN_304005,0.11661089
SYN_304012,0.3034072
SYN_304020,0.19764966
SYN_304029,0.27162305
SYN_304035,0.4943452
SYN_304048,0.5032282
SYN_304051,0.3498625
SYN_304057,0.19448993
SYN_304062,0.18736242
SYN_304064,0.31073382
SYN_304065,0.63361883
SYN_304079,0.28719288
SYN_304083,0.27711716
SYN_304086,0.76907367
SYN_304092,0.24036746
SYN_304106,0.48473787
SYN_304110,0.42451137
SYN_304118,0.3567464
SYN_304150,0.3400118
SYN_304151,0.30204707
SYN_304160,0.44156936
SYN_304172,0.48728752
SYN_304186,0.5787156
SYN_304196,0.23389253
SYN_304202,0.42048758
SYN_304203,0.21881524
SYN_304204,0.47188398
SYN_304211,0.40901986
SYN_304212,0.41400048
SYN_304223,0.38006184
SYN_304242,0.2494063
SYN_304245,0.5599608
SYN_304246,0.41492948
SYN_304254,0.49617773
SYN_304261,0.36846244
SYN_304265,0.4456313
SYN_304271,0.29180354
SYN_304272,0.8144051
SYN_304275,0.39274567
SYN_304280,0.32064298
SYN_304285,0.79100835
SYN_304297,0.5696824
SYN_304299,0.35735047
SYN_304303,0.72916913
SYN_304310,0.62574744
SYN_304313,0.2596535
SYN_304320,0.33948413
SYN_304323,0.5177686
SYN_304325,0.6423325
SYN_304332,0.24390894
SYN_304345,0.5314072
SYN_304348,0.19265217
SYN_304349,0.50704277
SYN_304352,0.4483534
SYN_304356,0.48944205
SYN_304361,0.30652744
SYN_304362,0.31206843
SYN_304367,0.19512631
SYN_304370,0.3661942
SYN_304372,0.31596524
SYN_304373,0.4246471
SYN_304389,0.25072733
SYN_304409,0.3325747
SYN_304413,0.27591795
SYN_304422,0.27932322
SYN_304441,0.3445857
SYN_304443,0.62973785
SYN_304449,0.2870495
SYN_304457,0.22548315
SYN_304458,0.24914126
SYN_304479,0.847289
SYN_304480,0.3836345
SYN_304482,0.1265339
SYN_304486,0.18834437
SYN_304489,0.7863011
SYN_304494,0.47726825
SYN_304500,0.3633536
SYN_304507,0.22986357
SYN_304516,0.2399326
SYN_304525,0.41425207
SYN_304530,0.33925286
SYN_304537,0.54195106
SYN_304549,0.5491733
SYN_304564,0.13544899
SYN_304568,0.14766295
SYN_304572,0.39160532
SYN_304574,0.35070089
SYN_304578,0.6006171
SYN_304581,0.38462612
SYN_304595,0.49421838
SYN_304603,0.5785054
SYN_304605,0.40741214
SYN_304610,0.18844432
SYN_304617,0.17350663
SYN_304641,0.25903955
SYN_304643,0.39123034
SYN_304654,0.82087636
SYN_304664,0.25227022
SYN_304672,0.1533848
SYN_304677,0.76941174
SYN_304683,0.62469167
SYN_304684,0.18731426
SYN_304685,0.3018305
SYN_304687,0.48141387
SYN_304719,0.54039615
SYN_304723,0.77831113
SYN_304724,0.24112618
SYN_304729,0.64991915
SYN_304730,0.19955619
SYN_304733,0.47625884
SYN_304737,0.2205977
SYN_304738,0.4682579
SYN_304755,0.85555845
SYN_304756,0.04296299
SYN_304759,0.5796185
SYN_304780,0.35194626
SYN_304787,0.080430955
SYN_304794,0.50348204
SYN_304797,0.18366788
SYN_304808,0.32653216
SYN_304811,0.58088064
SYN_304817,0.29343605
SYN_304819,0.71970975
SYN_304836,0.19929674
SYN_304841,0.53132427
SYN_304846,0.5057091
SYN_304863,0.48516122
SYN_304877,0.5454495
SYN_304896,0.61119395
SYN_304900,0.28162476
SYN_304905,0.6598944
SYN_304918,0.40594405
SYN_304924,0.37872982
SYN_304929,0.1742869
SYN_304951,0.23177294
SYN_304955,0.266827
SYN_304969,0.2572672
SYN_304981,0.73306274
SYN_304982,0.31722954
SYN_304983,0.18600914
SYN_304985,0.1765444
SYN_304987,0.40099785
SYN_304991,0.40413857
SYN_304995,0.26713198
SYN_305001,0.55416995
SYN_305019,0.3548064
SYN_305022,0.10883784
SYN_305025,0.38296178
SYN_305032,0.14464343
SYN_305041,0.49143416
SYN_305053,0.47228482
SYN_305070,0.18678592
SYN_305079,0.5127322
SYN_305081,0.46120152
SYN_305085,0.28248674
SYN_305090,0.52867883
SYN_305095,0.40617135
SYN_305106,0.12089709
SYN_305107,0.7178128
SYN_305108,0.5515591
SYN_305109,0.55852455
SYN_305110,0.42910725
SYN_305112,0.5126687
SYN_305116,0.6142626
SYN_305122,0.53852576
SYN_305124,0.2031395
SYN_305135,0.40452853
SYN_305149,0.27912512
SYN_305157,0.8114779
SYN_305166,0.15859854
SYN_305179,0.40412405
SYN_305192,0.28670347
SYN_305193,0.43065694
SYN_305199,0.37924045
SYN_305201,0.51812476
SYN_305203,0.20340373
SYN_305226,0.34092492
SYN_305227,0.8563657
SYN_305280,0.4392842
SYN_305301,0.25601387
SYN_305308,0.45441642
SYN_305332,0.47980773
SYN_305345,0.8314999
SYN_305347,0.6013883
SYN_305354,0.23284985
SYN_305356,0.6119341
SYN_305365,0.48525202
SYN_305369,0.41576692
SYN_305370,0.29506385
SYN_305371,0.099748835
SYN_305375,0.5039154
SYN_305377,0.2758182
SYN_305384,0.24360855
SYN_305392,0.33742443
SYN_305401,0.23032245
SYN_305406,0.5758736
SYN_305408,0.577282
SYN_305412,0.3980219
SYN_305420,0.38990083
SYN_305422,0.44948995
SYN_305442,0.6097287
SYN_305446,0.6498014
SYN_305454,0.26602405
SYN_305457,0.33002663
SYN_305475,0.6330423
SYN_305485,0.5163976
SYN_305501,0.39535204
SYN_305502,0.19169082
SYN_305505,0.39445066
SYN_305509,0.389444
SYN_305510,0.5466501
SYN_305525,0.5434877
SYN_305530,0.0296262
SYN_305531,0.77423364
SYN_305536,0.2557024
SYN_305537,0.35026047
SYN_305557,0.45437768
SYN_305573,0.2860583
SYN_305577,0.4339498
SYN_305580,0.5543534
SYN_305585,0.29575914
SYN_305595,0.4945965
SYN_305606,0.34335995
SYN_305610,0.51339763
SYN_305613,0.24103433
SYN_305620,0.17858571
SYN_305624,0.35622936
SYN_305626,0.4263764
SYN_305651,0.39423808
SYN_305661,0.37276107
SYN_305670,0.038598377
SYN_305673,0.4785261
SYN_305683,0.08144273
SYN_305688,0.7538901
SYN_305698,0.34370014
SYN_305704,0.6553388
SYN_305708,0.34964946
SYN_305718,0.3460157
SYN_305722,0.47038168
SYN_305726,0.29266596
SYN_305738,0.1439016
SYN_305739,0.56616926
SYN_305750,0.58359814
SYN_305751,0.67983234
SYN_305758,0.21955726
SYN_305780,0.34214348
SYN_305783,0.41729352
SYN_305797,0.43220615
SYN_305812,0.38823953
SYN_305817,0.5982931
SYN_305822,0.54287094
SYN_305834,0.72102344
SYN_305838,0.13083963
SYN_305839,0.5974671
SYN_305853,0.14437535
SYN_305866,0.48483872
SYN_305867,0.37142906
SYN_305891,0.3778877
SYN_305892,0.49012095
SYN_305905,0.58544993
SYN_305922,0.39274913
SYN_305924,0.21427307
SYN_305927,0.43781874
SYN_305930,0.5452329
SYN_305944,0.45042118
SYN_305945,0.43934724
SYN_305953,0.497147
SYN_305959,0.19111739
SYN_305962,0.38516328
SYN_305964,0.533159
SYN_305966,0.46425927
SYN_305974,0.45035183
SYN_305979,0.17021407
SYN_305988,0.13902217
SYN_305991,0.32273906
SYN_306002,0.38934338
SYN_306013,0.5373391
SYN_306032,0.37603882
SYN_306038,0.16531771
SYN_306042,0.060675055
SYN_306059,0.16652343
SYN_306064,0.47899267
SYN_306066,0.3768786
SYN_306067,0.69711643
SYN_306085,0.30566835
SYN_306090,0.3594509
SYN_306092,0.17790674
SYN_306109,0.4902653
SYN_306113,0.7384345
SYN_306115,0.76823467
SYN_306118,0.44340786
SYN_306119,0.37451294
SYN_306124,0.4851998
SYN_306130,0.3377746
SYN_306131,0.28778562
SYN_306132,0.31077966
SYN_306133,0.4499311
SYN_306137,0.30514294
SYN_306141,0.29518092
SYN_306161,0.2432786
SYN_306171,0.2769985
SYN_306178,0.12782934
SYN_306179,0.2597855
SYN_306192,0.34291536
SYN_306201,0.29512244
SYN_306204,0.18230699
SYN_306230,0.48323452
SYN_306233,0.500851
SYN_306257,0.3930773
SYN_306265,0.22682706
SYN_306269,0.2909067
SYN_306270,0.46969596
SYN_306278,0.522974
SYN_306295,0.5127447
SYN_306299,0.34405217
SYN_306306,0.48212487
SYN_306341,0.25108758
SYN_306349,0.3484855
SYN_306358,0.36359048
SYN_306373,0.1848196
SYN_306379,0.50426084
SYN_306407,0.44525233
SYN_306417,0.48898056
SYN_306425,0.52587205
SYN_306434,0.49222004
SYN_306446,0.1525071
SYN_306455,0.26147977
SYN_306460,0.49370345
SYN_306468,0.35290173
SYN_306479,0.36711267
SYN_306485,0.19377476
SYN_306489,0.43986237
SYN_306499,0.45317435
SYN_306518,0.51819104
SYN_306524,0.32260126
SYN_306536,0.5580438
SYN_306544,0.54652995
SYN_306545,0.43332684
SYN_306550,0.17939001
SYN_306553,0.23830248
SYN_306554,0.63836277
SYN_306564,0.28861168
SYN_306571,0.14101367
SYN_306574,0.43160093
SYN_306575,0.38550434
SYN_306576,0.13972977
SYN_306592,0.12760676
SYN_306593,0.26040527
SYN_306594,0.29197294
SYN_306601,0.50237244
SYN_306603,0.33521917
SYN_306613,0.42171746
SYN_306617,0.27410874
SYN_306620,0.24759188
SYN_306622,0.42027742
SYN_306624,0.8361993
SYN_306640,0.63944864
SYN_306646,0.21878535
SYN_306665,0.31338072
SYN_306679,0.45961154
SYN_306680,0.24038473
SYN_306683,0.22685692
SYN_306688,0.30867097
SYN_306708,0.560719
SYN_306709,0.83460903
SYN_306715,0.3765292
SYN_306726,0.17278014
SYN_306731,0.34547192
SYN_306733,0.11330219
SYN_306739,0.323587
SYN_306749,0.29447109
SYN_306757,0.60310733
SYN_306758,0.10785069
SYN_306770,0.30146572
SYN_306776,0.3051365
SYN_306780,0.20746446
SYN_306782,0.2214415
SYN_306788,0.78747153
SYN_306793,0.5543807
SYN_306795,0.4325672
SYN_306796,0.5106482
SYN_306801,0.36923048
SYN_306806,0.43168595
SYN_306816,0.5259568
SYN_306818,0.15615863
SYN_306822,0.03572839
SYN_306845,0.3479593
SYN_306848,0.09532489
SYN_306857,0.52544534
SYN_306866,0.266088
SYN_306875,0.23514688
SYN_306876,0.28429595
SYN_306877,0.29584062
SYN_306889,0.3143814
SYN_306890,0.5418299
SYN_306892,0.1916363
SYN_306894,0.26665327
SYN_306897,0.18642992
SYN_306902,0.4527669
SYN_306907,0.4596358
SYN_306944,0.2759624
SYN_306951,0.2072366
SYN_306953,0.565546
SYN_306956,0.57496977
SYN_306960,0.40902978
SYN_306972,0.39733386
SYN_306999,0.57990044
SYN_307011,0.26239333
SYN_307032,0.41107762
SYN_307039,0.22563565
SYN_307049,0.41292086
SYN_307051,0.53325576
SYN_307056,0.24299553
SYN_307068,0.35418755
SYN_307082,0.56508595
SYN_307094,0.38952023
SYN_307096,0.17264941
SYN_307099,0.36180317
SYN_307110,0.25177193
SYN_307117,0.36289877
SYN_307120,0.34254596
SYN_307122,0.218887
SYN_307128,0.6315709
SYN_307133,0.3476761
SYN_307148,0.18711974
SYN_307150,0.47083235
SYN_307153,0.3144932
SYN_307156,0.47563344
SYN_307158,0.45144382
SYN_307159,0.37328327
SYN_307160,0.32733047
SYN_307162,0.34980455
SYN_307172,0.34678355
SYN_307180,0.1388498
SYN_307183,0.18949081
SYN_307187,0.40339148
SYN_307193,0.093953885
SYN_307212,0.2156864
SYN_307215,0.332465
SYN_307221,0.4335469
SYN_307229,0.4002621
SYN_307238,0.39935994
SYN_307244,0.25158545
SYN_307257,0.2658353
SYN_307261,0.10692216
SYN_307273,0.33724967
SYN_307278,0.25644276
SYN_307280,0.62134296
SYN_307281,0.4845544
SYN_307297,0.4987367
SYN_307306,0.39185062
SYN_307317,0.5272546
SYN_307332,0.39922228
SYN_307343,0.34674215
SYN_307345,0.3554573
SYN_307348,0.17310885
SYN_307354,0.29766566
SYN_307356,0.30811495
SYN_307388,0.39252412
SYN_307401,0.100175835
SYN_307402,0.09783432
SYN_307418,0.4298793
SYN_307429,0.44025126
SYN_307430,0.27818444
SYN_307436,0.4232065
SYN_307437,0.1261035
SYN_307442,0.57704484
SYN_307445,0.1488759
SYN_307455,0.25604534
SYN_307459,0.35905415
SYN_307462,0.18250813
SYN_307482,0.16841263
SYN_307486,0.31005123
SYN_307493,0.2322962
SYN_307495,0.27178347
SYN_307507,0.14013042
SYN_307514,0.54633826
SYN_307531,0.2854442
SYN_307538,0.50296515
SYN_307540,0.53019
SYN_307544,0.6341208
SYN_307550,0.47305122
SYN_307555,0.2701199
SYN_307568,0.2507386
SYN_307572,0.47173575
SYN_307598,0.3450427
SYN_307608,0.267047
SYN_307614,0.38594306
SYN_307633,0.13358326
SYN_307635,0.48267385
SYN_307637,0.37775713
SYN_307639,0.21444558
SYN_307641,0.41797084
SYN_307643,0.1238371
SYN_307648,0.63522494
SYN_307656,0.2268288
SYN_307659,0.35918158
SYN_307669,0.55569017
SYN_307671,0.7864033
SYN_307683,0.10131351
SYN_307700,0.38731465
SYN_307705,0.23593721
SYN_307713,0.25200796
SYN_307716,0.27696043
SYN_307720,0.51810265
SYN_307726,0.5715775
SYN_307728,0.28583917
SYN_307732,0.38962755
SYN_307737,0.40813327
SYN_307745,0.25254768
SYN_307755,0.6211773
SYN_307782,0.21009433
SYN_307786,0.3175649
SYN_307800,0.45100227
SYN_307801,0.42671216
SYN_307806,0.54968065
SYN_307829,0.2500101
SYN_307835,0.43097082
SYN_307838,0.058542676
SYN_307840,0.29329365
SYN_307844,0.38256866
SYN_307846,0.32567054
SYN_307850,0.25146312
SYN_307864,0.28436327
SYN_307866,0.052882537
SYN_307873,0.26314762
SYN_307876,0.20627628
SYN_307878,0.5164979
SYN_307879,0.5904422
SYN_307883,0.39513677
SYN_307889,0.6115977
SYN_307900,0.30848983
SYN_307901,0.5398581
SYN_307911,0.50055665
SYN_307917,0.19368471
SYN_307922,0.35071522
SYN_307932,0.29199383
SYN_307935,0.6401307
SYN_307949,0.48158956
SYN_307951,0.36984825
SYN_307954,0.29746848
SYN_307958,0.518751
SYN_307968,0.23259501
SYN_307973,0.40551445
SYN_307976,0.18723722
SYN_307985,0.29058757
SYN_307990,0.34694332
SYN_308007,0.442782
SYN_308013,0.48096925
SYN_308021,0.23885629
SYN_308052,0.6888021
SYN_308067,0.39752144
SYN_308078,0.2062332
SYN_308082,0.17184697
SYN_308083,0.35706842
SYN_308090,0.21254955
SYN_308096,0.32653657
SYN_308103,0.29321006
SYN_308105,0.4414868
SYN_308118,0.351979
SYN_308152,0.34848347
SYN_308153,0.43338242
SYN_308164,0.48878965
SYN_308174,0.17124441
SYN_308177,0.41439325
SYN_308183,0.2687639
SYN_308192,0.58335876
SYN_308201,0.5045459
SYN_308204,0.34983915
SYN_308211,0.26664558
SYN_308212,0.43002185
SYN_308220,0.31012118
SYN_308234,0.3976257
SYN_308237,0.46589696
SYN_308239,0.13623671
SYN_308244,0.22052135
SYN_308263,0.44198605
SYN_308270,0.5242901
SYN_308277,0.7434642
SYN_308295,0.14202842
SYN_308303,0.21014646
SYN_308305,0.27514866
SYN_308316,0.3064919
SYN_308320,0.47645155
SYN_308322,0.6313967
SYN_308325,0.16940872
SYN_308332,0.38752437
SYN_308334,0.7156211
SYN_308337,0.64540285
SYN_308339,0.24932641
SYN_308341,0.18326196
SYN_308365,0.5054492
SYN_308366,0.35580078
SYN_308377,0.610702
SYN_308383,0.77524364
SYN_308389,0.4154062
SYN_308415,0.4059993
SYN_308419,0.3567899
SYN_308433,0.37461078
SYN_308434,0.7304237
SYN_308438,0.18156615
SYN_308442,0.34580234
SYN_308458,0.42764103
SYN_308466,0.1283989
SYN_308475,0.26364294
SYN_308493,0.3781105
SYN_308494,0.27094853
SYN_308496,0.1545563
SYN_308501,0.75231135
SYN_308502,0.20145617
SYN_308507,0.34070107
SYN_308509,0.21529394
SYN_308510,0.10429573
SYN_308512,0.24925455
SYN_308515,0.28453797
SYN_308516,0.7083072
SYN_308538,0.32033846
SYN_308541,0.53072447
SYN_308545,0.810212
SYN_308556,0.45333958
SYN_308560,0.6841194
SYN_308561,0.57811147
SYN_308570,0.4529307
SYN_308572,0.65258783
SYN_308580,0.101299554
SYN_308587,0.3654644
SYN_308591,0.10610573
SYN_308592,0.4462116
SYN_308599,0.32194358
SYN_308607,0.2026376
SYN_308609,0.18901305
SYN_308615,0.40374747
SYN_308620,0.64023316
SYN_308627,0.5053148
SYN_308633,0.5998991
SYN_308641,0.25865787
SYN_308647,0.3605413
SYN_308654,0.15499713
SYN_308663,0.5914271
SYN_308700,0.26821378
SYN_308703,0.32810336
SYN_308727,0.33785063
SYN_308728,0.20923576
SYN_308729,0.39840332
SYN_308731,0.25510237
SYN_308747,0.4518687
SYN_308750,0.33185732
SYN_308760,0.10599624
SYN_308803,0.10184703
SYN_308819,0.3067629
SYN_308822,0.5682186
SYN_308824,0.19104128
SYN_308827,0.69538933
SYN_308845,0.47568467
SYN_308854,0.35700524
SYN_308856,0.7174293
SYN_308857,0.51165783
SYN_308864,0.19146432
SYN_308878,0.11112032
SYN_308882,0.34558362
SYN_308899,0.19697028
SYN_308901,0.66692406
SYN_308903,0.3802885
SYN_308905,0.26427567
SYN_308910,0.16379297
SYN_308932,0.26076052
SYN_308938,0.13900638
SYN_308944,0.12775481
SYN_308945,0.293058
SYN_308948,0.22503775
SYN_308950,0.17378381
SYN_308959,0.6776851
SYN_308967,0.23132421
SYN_308979,0.28750658
SYN_308980,0.44118607
SYN_309004,0.11099148
SYN_309007,0.50333506
SYN_309010,0.37522635
SYN_309017,0.31912157
SYN_309018,0.39605033
SYN_309028,0.39868855
SYN_309037,0.51235604
SYN_309041,0.30094266
SYN_309049,0.33254778
SYN_309055,0.66061926
SYN_309065,0.27352044
SYN_309066,0.07859399
SYN_309070,0.32170835
SYN_309071,0.1725464
SYN_309077,0.26637536
SYN_309101,0.21472706
SYN_309106,0.55321103
SYN_309110,0.3860233
SYN_309112,0.14630556
SYN_309131,0.5009144
SYN_309136,0.40391782
SYN_309137,0.4307874
SYN_309145,0.1866122
SYN_309181,0.12652971
SYN_309194,0.3304915
SYN_309198,0.0561438
SYN_309200,0.4229723
SYN_309206,0.5466351
SYN_309229,0.32144204
SYN_309232,0.41082218
SYN_309244,0.22107941
SYN_309246,0.08932025
SYN_309250,0.37741938
SYN_309260,0.3377916
SYN_309279,0.63171804
SYN_309324,0.5862262
SYN_309327,0.68394846
SYN_309332,0.47625202
SYN_309340,0.2663077
SYN_309345,0.24461843
SYN_309349,0.17167349
SYN_309354,0.40260977
SYN_309358,0.35853636
SYN_309360,0.35665447
SYN_309364,0.465299
SYN_309395,0.48958498
SYN_309402,0.4749634
SYN_309404,0.14377148
SYN_309406,0.32561937
SYN_309417,0.36742586
SYN_309422,0.08863161
SYN_309435,0.1734891
SYN_309443,0.21026355
SYN_309447,0.40517825
SYN_309450,0.30458942
SYN_309454,0.14280866
SYN_309456,0.59859
SYN_309459,0.4184539
SYN_309464,0.21129787
SYN_309470,0.1343518
SYN_309473,0.38768268
SYN_309479,0.47229165
SYN_309496,0.13863203
SYN_309502,0.26490766
SYN_309516,0.5875078
SYN_309517,0.29149976
SYN_309527,0.504542
SYN_309535,0.11860529
SYN_309539,0.05043566
SYN_309575,0.24725306
SYN_309576,0.27677205
SYN_309579,0.34005126
SYN_309580,0.61304605
SYN_309587,0.30282897
SYN_309595,0.41434595
SYN_309604,0.5863472
SYN_309611,0.19717184
SYN_309629,0.53335965
SYN_309648,0.2419354
SYN_309649,0.4027434
SYN_309650,0.28837338
SYN_309672,0.3658043
SYN_309679,0.5064004
SYN_309703,0.566901
SYN_309708,0.28468066
SYN_309711,0.36358407
SYN_309715,0.77038145
SYN_309716,0.22672246
SYN_309721,0.39370352
SYN_309727,0.61388886
SYN_309733,0.88507193
SYN_309736,0.43529648
SYN_309749,0.5426816
SYN_309759,0.49613443
SYN_309767,0.3595539
SYN_309771,0.35640824
SYN_309772,0.43642697
SYN_309773,0.3111406
SYN_309775,0.44593915
SYN_309779,0.12287335
SYN_309786,0.73872906
SYN_309790,0.44454244
SYN_309792,0.5186476
SYN_309801,0.35838494
SYN_309804,0.24756052
SYN_309806,0.6519798
SYN_309812,0.70022655
SYN_309829,0.4361883
SYN_309834,0.40512538
SYN_309841,0.22675693
SYN_309845,0.3154407
SYN_309847,0.18900733
SYN_309855,0.1919682
SYN_309861,0.15064692
SYN_309864,0.20730585
SYN_309868,0.102034785
SYN_309878,0.23056711
SYN_309883,0.34105673
SYN_309893,0.34636497
SYN_309898,0.4943505
SYN_309899,0.5226968
SYN_309901,0.25000238
SYN_309908,0.2331373
SYN_309914,0.4053708
SYN_309927,0.41862062
SYN_309934,0.30526924
SYN_309935,0.30294
SYN_309936,0.5788132
SYN_309950,0.30443597
SYN_309953,0.09492006
SYN_309975,0.36360812
SYN_309984,0.43418956
SYN_309986,0.39273795
SYN_309992,0.35923517
SYN_309999,0.13096389
SYN_310002,0.24957116
SYN_310009,0.18793753
SYN_310012,0.22373562
SYN_310017,0.7940927
SYN_310019,0.26029015
SYN_310048,0.44515094
SYN_310061,0.54227394
SYN_310073,0.16707888
SYN_310086,0.14618546
SYN_310101,0.46208838
SYN_310104,0.533361
SYN_310112,0.22960159
SYN_310116,0.30853912
SYN_310124,0.51169086
SYN_310131,0.22612964
SYN_310140,0.5543574
SYN_310143,0.38824308
SYN_310144,0.18455708
SYN_310168,0.6569085
SYN_310174,0.43193775
SYN_310184,0.658005
SYN_310189,0.3862736
SYN_310192,0.47060335
SYN_310197,0.54408973
SYN_310199,0.19574627
SYN_310207,0.63881826
SYN_310208,0.30628332
SYN_310209,0.53785604
SYN_310210,0.25095809
SYN_310226,0.1522644
SYN_310234,0.4139703
SYN_310235,0.33514336
SYN_310260,0.47977695
SYN_310261,0.4571029
SYN_310264,0.27196178
SYN_310277,0.22909231
SYN_310278,0.29685536
SYN_310288,0.3388368
SYN_310290,0.65617377
SYN_310295,0.34001362
SYN_310312,0.39771467
SYN_310313,0.37096667
SYN_310319,0.5028043
SYN_310332,0.31461892
SYN_310334,0.35469848
SYN_310335,0.35508484
SYN_310342,0.2233992
SYN_310343,0.20332982
SYN_310344,0.37012577
SYN_310351,0.19107822
SYN_310357,0.5125401
SYN_310359,0.37872386
SYN_310363,0.14602573
SYN_310375,0.71315444
SYN_310385,0.23124479
SYN_310389,0.24325024
SYN_310390,0.28532803
SYN_310394,0.66538656
SYN_310402,0.66306764
SYN_310409,0.3365177
SYN_310411,0.082152925
SYN_310416,0.5106885
SYN_310421,0.29604253
SYN_310424,0.30776057
SYN_310434,0.3812248
SYN_310443,0.44030824
SYN_310466,0.15337084
SYN_310479,0.36105615
SYN_310489,0.53714025
SYN_310502,0.39595568
SYN_310503,0.44637492
SYN_310528,0.26371092
SYN_310536,0.3984971
SYN_310538,0.7549306
SYN_310581,0.5349925
SYN_310583,0.49149093
SYN_310585,0.34471896
SYN_310591,0.6829111
SYN_310603,0.46612847
SYN_310610,0.051102754
SYN_310625,0.71741575
SYN_310638,0.39920324
SYN_310646,0.20153947
