CUST_ID,score_thin_filers,grade
SYN_275332,0.2451016,4
SYN_275355,0.22274044,3
SYN_275370,0.28406873,4
SYN_275372,0.111648366,2
SYN_275376,0.3402392,4
SYN_275385,0.15728796,3
SYN_275398,0.05349353,2
SYN_275409,0.48231623,5
SYN_275427,0.35475314,4
SYN_275429,0.22657837,3
SYN_275438,0.14403738,3
SYN_275440,0.17960526,3
SYN_275451,0.033206135,2
SYN_275457,0.16273808,3
SYN_275461,0.009330217,1
SYN_275462,0.20039292,3
SYN_275470,0.42919323,5
SYN_275473,0.19560945,3
SYN_275482,0.64309686,7
SYN_275484,0.23890236,4
SYN_275495,0.121452704,3
SYN_275499,0.082406096,2
SYN_275502,0.45172483,5
SYN_275512,0.31835905,4
SYN_275522,0.033799388,2
SYN_275532,0.19374539,3
SYN_275539,0.0968935,2
SYN_275543,0.0049319514,1
SYN_275548,0.04459466,2
SYN_275553,0.056530856,2
SYN_275559,0.019658653,1
SYN_275569,0.079575464,2
SYN_275584,0.37936172,5
SYN_275594,0.22756281,3
SYN_275608,0.052097414,2
SYN_275611,0.0876341,2
SYN_275617,0.257296,4
SYN_275618,0.30257055,4
SYN_275619,0.29270133,4
SYN_275629,0.003316964,1
SYN_275630,0.1733434,3
SYN_275634,0.13040917,3
SYN_275639,0.006085235,1
SYN_275641,0.23966983,4
SYN_275651,0.40206435,5
SYN_275653,0.04275904,2
SYN_275660,0.36249605,4
SYN_275662,0.0006854427,1
SYN_275671,0.49703312,5
SYN_275677,0.033108175,2
SYN_275685,0.036953766,2
SYN_275696,0.02800688,1
SYN_275719,0.5528987,6
SYN_275732,0.53062546,6
SYN_275735,0.43442574,5
SYN_275745,0.12519029,3
SYN_275747,0.27909526,4
SYN_275768,0.21041577,3
SYN_275778,0.45315766,5
SYN_275783,0.11606343,3
SYN_275784,0.20711498,3
SYN_275787,0.0022967784,1
SYN_275804,0.2492959,4
SYN_275806,0.3637871,4
SYN_275809,0.10856024,2
SYN_275810,0.14916074,3
SYN_275827,0.53201634,6
SYN_275841,0.05090732,2
SYN_275856,0.041696157,2
SYN_275857,0.17570363,3
SYN_275864,0.24439785,4
SYN_275866,0.66503483,7
SYN_275868,0.5932951,7
SYN_275883,0.15417428,3
SYN_275890,0.037907936,2
SYN_275901,0.12774648,3
SYN_275916,0.20830096,3
SYN_275920,0.021696027,1
SYN_275922,0.22759569,3
SYN_275927,0.036782335,2
SYN_275929,0.089608625,2
SYN_275936,0.0042427513,1
SYN_275943,0.19890279,3
SYN_275949,0.2845841,4
SYN_275960,0.19323997,3
SYN_275962,0.39155915,5
SYN_275985,0.26585066,4
SYN_275995,0.1889519,3
SYN_276001,0.025379993,1
SYN_276006,0.49025053,5
SYN_276013,0.04782403,2
SYN_276018,0.062178355,2
SYN_276026,0.11878931,3
SYN_276027,0.22175305,3
SYN_276029,0.3676378,4
SYN_276031,0.44134513,5
SYN_276033,0.30820552,4
SYN_276035,0.12390441,3
SYN_276040,0.48359627,5
SYN_276043,0.20332247,3
SYN_276060,0.3638814,4
SYN_276068,0.062285475,2
SYN_276071,0.14197588,3
SYN_276084,0.3661428,4
SYN_276086,0.3539175,4
SYN_276089,0.021938419,1
SYN_276118,0.14415117,3
SYN_276124,0.12111591,3
SYN_276141,0.31001818,4
SYN_276142,0.69263196,7
SYN_276146,0.7602942,8
SYN_276154,0.23170191,3
SYN_276157,0.09837173,2
SYN_276160,0.11629809,3
SYN_276163,0.025550561,1
SYN_276166,0.04895352,2
SYN_276176,0.30882448,4
SYN_276179,0.1285938,3
SYN_276205,0.25131002,4
SYN_276207,0.72222906,7
SYN_276222,0.019468578,1
SYN_276232,0.16134533,3
SYN_276235,0.014461682,1
SYN_276238,0.72506464,7
SYN_276239,0.07408868,2
SYN_276243,0.18195018,3
SYN_276253,0.06365806,2
SYN_276260,0.24152045,4
SYN_276268,0.100571096,2
SYN_276273,0.49794078,5
SYN_276277,0.012210077,1
SYN_276278,0.44289395,5
SYN_276281,0.20850529,3
SYN_276294,0.2423561,4
SYN_276301,0.09702512,2
SYN_276306,0.5869336,6
SYN_276322,0.065441206,2
SYN_276334,0.3523425,4
SYN_276336,0.044179637,2
SYN_276338,0.20641792,3
SYN_276341,0.11929065,3
SYN_276345,0.014692813,1
SYN_276348,0.18420023,3
SYN_276352,0.38728505,5
SYN_276353,0.766252,8
SYN_276357,0.059944976,2
SYN_276360,0.35582992,4
SYN_276373,0.32428586,4
SYN_276374,0.06349195,2
SYN_276378,0.032158922,2
SYN_276382,0.43806088,5
SYN_276388,0.07346899,2
SYN_276396,0.28561106,4
SYN_276413,0.021440187,1
SYN_276414,0.20072885,3
SYN_276420,0.14366432,3
SYN_276424,0.4480957,5
SYN_276427,0.010379367,1
SYN_276438,0.0871816,2
SYN_276445,0.039754037,2
SYN_276456,0.15508422,3
SYN_276471,0.34240302,4
SYN_276472,0.20113155,3
SYN_276479,0.09039767,2
SYN_276487,0.5362451,6
SYN_276499,0.12401081,3
SYN_276505,0.038897187,2
SYN_276507,0.40583313,5
SYN_276509,0.28432375,4
SYN_276520,0.038517345,2
SYN_276523,0.26554212,4
SYN_276526,0.24847595,4
SYN_276528,0.662504,7
SYN_276530,0.008444868,1
SYN_276542,0.15485723,3
SYN_276545,0.30719382,4
SYN_276547,0.05551449,2
SYN_276548,0.3632539,4
SYN_276553,0.26921692,4
SYN_276560,0.25550464,4
SYN_276563,0.27856648,4
SYN_276573,0.24465342,4
SYN_276582,0.043332044,2
SYN_276586,0.4504265,5
SYN_276591,0.24507989,4
SYN_276593,0.22097144,3
SYN_276604,0.54634506,6
SYN_276614,0.15237136,3
SYN_276620,0.06352977,2
SYN_276637,0.27657998,4
SYN_276649,0.05886745,2
SYN_276650,0.046418842,2
SYN_276652,0.45048058,5
SYN_276656,0.19160466,3
SYN_276680,0.21884255,3
SYN_276685,0.1361316,3
SYN_276688,0.39636588,5
SYN_276691,0.5603829,6
SYN_276701,0.070823446,2
SYN_276705,0.16676491,3
SYN_276709,0.027949497,1
SYN_276720,0.4786455,5
SYN_276729,0.653331,7
SYN_276734,0.4533796,5
SYN_276736,0.15484226,3
SYN_276743,0.23398899,4
SYN_276752,0.104269914,2
SYN_276754,0.16917992,3
SYN_276756,0.11691028,3
SYN_276763,0.23308982,3
SYN_276764,0.52036726,6
SYN_276765,0.59277546,7
SYN_276779,0.053876836,2
SYN_276782,0.1464278,3
SYN_276788,0.054160524,2
SYN_276821,0.11664919,3
SYN_276823,0.2789527,4
SYN_276824,0.29818824,4
SYN_276825,0.18227866,3
SYN_276834,0.09527708,2
SYN_276838,0.35179853,4
SYN_276843,0.27236906,4
SYN_276846,0.22852643,3
SYN_276853,0.34051892,4
SYN_276862,0.13074414,3
SYN_276868,0.00043075578,1
SYN_276881,0.027467722,1
SYN_276882,0.114120126,2
SYN_276893,0.035355352,2
SYN_276914,0.36297646,4
SYN_276919,0.47153428,5
SYN_276936,0.6382949,7
SYN_276938,0.34138617,4
SYN_276944,0.5783751,6
SYN_276946,0.21576428,3
SYN_276948,0.3402798,4
SYN_276957,0.044614535,2
SYN_276962,0.17621045,3
SYN_276963,0.45301116,5
SYN_276966,0.18623878,3
SYN_276978,0.005181045,1
SYN_276979,0.32846618,4
SYN_276980,0.1996066,3
SYN_276991,0.15384881,3
SYN_276993,0.1368299,3
SYN_276999,0.19046009,3
SYN_277008,0.14538006,3
SYN_277011,0.08108798,2
SYN_277018,0.4886371,5
SYN_277028,0.11134574,2
SYN_277038,0.40117955,5
SYN_277039,0.13350734,3
SYN_277041,0.1421035,3
SYN_277045,0.15009657,3
SYN_277053,0.021938521,1
SYN_277058,0.25016284,4
SYN_277065,0.23211206,3
SYN_277073,0.4957226,5
SYN_277074,0.053160608,2
SYN_277077,0.25660527,4
SYN_277097,0.22146143,3
SYN_277118,0.36748746,4
SYN_277123,0.1438475,3
SYN_277129,0.019410774,1
SYN_277139,0.23978846,4
SYN_277144,0.095050246,2
SYN_277149,0.35912868,4
SYN_277155,0.32685834,4
SYN_277193,0.3004595,4
SYN_277210,0.21602252,3
SYN_277225,0.22902894,3
SYN_277231,0.17651185,3
SYN_277233,0.15517338,3
SYN_277242,0.24974908,4
SYN_277243,0.15263192,3
SYN_277255,0.20402294,3
SYN_277262,0.14045517,3
SYN_277271,0.13762483,3
SYN_277289,0.39786243,5
SYN_277295,0.6578614,7
SYN_277297,0.04973734,2
SYN_277320,0.05547525,2
SYN_277321,0.24933729,4
SYN_277328,0.17098078,3
SYN_277330,0.045651827,2
SYN_277345,0.2515077,4
SYN_277353,0.16134204,3
SYN_277356,0.0019232223,1
SYN_277362,0.56646836,6
SYN_277367,0.48814029,5
SYN_277372,0.2741314,4
SYN_277379,0.67121,7
SYN_277390,0.1334132,3
SYN_277396,0.22020261,3
SYN_277399,0.36574534,4
SYN_277422,0.22901884,3
SYN_277427,0.6946074,7
SYN_277435,0.31562516,4
SYN_277452,0.6597547,7
SYN_277463,0.12084226,3
SYN_277479,0.1623723,3
SYN_277481,0.4373047,5
SYN_277482,0.19469419,3
SYN_277484,0.03260352,2
SYN_277491,0.103231125,2
SYN_277504,0.5833718,6
SYN_277505,0.43165007,5
SYN_277506,0.19120687,3
SYN_277525,0.04909406,2
SYN_277533,0.6128166,7
SYN_277544,0.19199929,3
SYN_277563,0.2256187,3
SYN_277569,0.013906315,1
SYN_277581,0.20724365,3
SYN_277583,0.08814716,2
SYN_277587,0.40232065,5
SYN_277592,0.2986518,4
SYN_277593,0.16396081,3
SYN_277596,0.37128124,5
SYN_277601,0.0050765458,1
SYN_277605,0.6083594,7
SYN_277607,0.019110141,1
SYN_277613,0.2955225,4
SYN_277619,0.12882704,3
SYN_277632,0.5467493,6
SYN_277639,0.7430336,7
SYN_277652,0.2518744,4
SYN_277655,0.64874655,7
SYN_277670,0.41534635,5
SYN_277671,0.18222153,3
SYN_277672,0.012114199,1
SYN_277680,0.26434028,4
SYN_277681,0.5325811,6
SYN_277683,0.08212399,2
SYN_277689,0.1619573,3
SYN_277698,0.15176079,3
SYN_277700,0.1546021,3
SYN_277704,0.37367243,5
SYN_277724,0.07204842,2
SYN_277745,0.21696015,3
SYN_277746,0.21782573,3
SYN_277750,0.39097142,5
SYN_277753,0.10388933,2
SYN_277760,0.4503206,5
SYN_277767,0.059694164,2
SYN_277770,0.2809495,4
SYN_277771,0.03519966,2
SYN_277773,0.013250282,1
SYN_277798,0.26081762,4
SYN_277813,0.2656622,4
SYN_277818,0.070021585,2
SYN_277820,0.20757619,3
SYN_277828,0.75329983,8
SYN_277832,0.064211085,2
SYN_277834,0.31529218,4
SYN_277849,0.26780495,4
SYN_277851,0.5630149,6
SYN_277852,0.06980592,2
SYN_277853,0.47416487,5
SYN_277857,0.17043525,3
SYN_277865,0.34628677,4
SYN_277867,0.34194127,4
SYN_277876,0.7360422,7
SYN_277880,0.06915342,2
SYN_277881,0.020705052,1
SYN_277883,0.489926,5
SYN_277886,0.37875724,5
SYN_277903,0.29118434,4
SYN_277905,0.0485908,2
SYN_277915,0.12001585,3
SYN_277922,0.23480627,4
SYN_277924,0.09959235,2
SYN_277927,0.20625634,3
SYN_277936,0.3046512,4
SYN_277938,0.12272553,3
SYN_277943,0.24399833,4
SYN_277956,0.10945614,2
SYN_277964,0.009375152,1
SYN_277966,0.33317167,4
SYN_277968,0.44425347,5
SYN_277978,0.1652364,3
SYN_277979,0.47952944,5
SYN_277987,0.011790986,1
SYN_277993,0.14363863,3
SYN_277994,0.25000644,4
SYN_278004,0.49522692,5
SYN_278009,0.52495587,6
SYN_278013,0.28650808,4
SYN_278041,0.27833253,4
SYN_278042,0.27366757,4
SYN_278043,0.21689275,3
SYN_278047,0.14435092,3
SYN_278055,0.019115563,1
SYN_278064,0.07501731,2
SYN_278074,0.4999615,6
SYN_278079,0.15835363,3
SYN_278081,0.25541303,4
SYN_278082,0.06880942,2
SYN_278088,0.34888408,4
SYN_278092,0.03853339,2
SYN_278100,0.08255916,2
SYN_278115,0.08170421,2
SYN_278129,0.40473863,5
SYN_278165,0.3426032,4
SYN_278167,0.11780621,3
SYN_278172,0.32066143,4
SYN_278183,0.23564067,4
SYN_278184,0.028209312,1
SYN_278194,0.37804204,5
SYN_278198,0.33158106,4
SYN_278202,0.06448033,2
SYN_278212,0.08555128,2
SYN_278228,0.1451447,3
SYN_278233,0.07559179,2
SYN_278236,0.23092604,3
SYN_278239,0.31798297,4
SYN_278244,0.6722104,7
SYN_278258,0.2936497,4
SYN_278265,0.01362948,1
SYN_278277,0.573515,6
SYN_278285,0.5047694,6
SYN_278290,0.17735448,3
SYN_278291,0.16469543,3
SYN_278299,0.15021627,3
SYN_278304,0.24138568,4
SYN_278319,0.09740189,2
SYN_278327,0.10609954,2
SYN_278331,0.05665139,2
SYN_278336,0.38797328,5
SYN_278342,0.28833747,4
SYN_278353,0.4382331,5
SYN_278354,0.24733308,4
SYN_278361,0.14768499,3
SYN_278364,0.004635193,1
SYN_278377,0.10693445,2
SYN_278380,0.32749656,4
SYN_278385,0.016149199,1
SYN_278387,0.039538175,2
SYN_278394,0.020088153,1
SYN_278398,0.27740055,4
SYN_278399,0.15837252,3
SYN_278400,0.17169395,3
SYN_278419,0.09377233,2
SYN_278421,0.01755668,1
SYN_278429,0.2837079,4
SYN_278435,0.0067253774,1
SYN_278444,0.26507643,4
SYN_278454,0.44415477,5
SYN_278456,0.07996514,2
SYN_278482,0.09407829,2
SYN_278500,0.2624232,4
SYN_278502,0.030632121,1
SYN_278506,0.4730348,5
SYN_278514,0.17615856,3
SYN_278518,0.39637697,5
SYN_278531,0.29411936,4
SYN_278536,0.30968192,4
SYN_278538,0.37430686,5
SYN_278542,0.13577911,3
SYN_278547,0.77545667,8
SYN_278561,0.59343785,7
SYN_278563,0.24567182,4
SYN_278579,0.17776199,3
SYN_278582,0.23780334,4
SYN_278586,0.3030629,4
SYN_278606,0.09706971,2
SYN_278624,0.2351555,4
SYN_278636,0.21993035,3
SYN_278664,0.23924845,4
SYN_278674,0.30866227,4
SYN_278692,0.18364805,3
SYN_278694,0.109929554,2
SYN_278695,0.0067053777,1
SYN_278709,0.5127703,6
SYN_278711,0.3006089,4
SYN_278720,0.41577137,5
SYN_278724,0.18900016,3
SYN_278736,0.18105419,3
SYN_278744,0.1945481,3
SYN_278750,0.3344593,4
SYN_278752,0.70355576,7
SYN_278757,0.14824158,3
SYN_278768,0.15648784,3
SYN_278769,0.62666565,7
SYN_278775,0.40949574,5
SYN_278778,0.32239726,4
SYN_278780,0.9084969,9
SYN_278782,0.25501338,4
SYN_278794,0.006934069,1
SYN_278801,0.28449523,4
SYN_278804,0.15767395,3
SYN_278806,0.014650564,1
SYN_278809,0.025356967,1
SYN_278832,0.44499934,5
SYN_278839,0.037160587,2
SYN_278840,0.0039961366,1
SYN_278848,0.07678584,2
SYN_278853,0.28609535,4
SYN_278872,0.19204508,3
SYN_278887,0.12591672,3
SYN_278899,0.46423,5
SYN_278902,0.5027776,6
SYN_278911,0.021098517,1
SYN_278913,0.20744504,3
SYN_278918,0.1785967,3
SYN_278920,0.044843175,2
SYN_278924,0.07941771,2
SYN_278930,0.20279282,3
SYN_278936,0.09099567,2
SYN_278940,0.44229326,5
SYN_278946,0.6835509,7
SYN_278950,0.13804683,3
SYN_278952,0.13070257,3
SYN_278965,0.013589818,1
SYN_278983,0.45423886,5
SYN_279010,0.53123444,6
SYN_279026,0.29210284,4
SYN_279040,0.29909348,4
SYN_279043,0.37732282,5
SYN_279046,0.4725067,5
SYN_279048,0.033637516,2
SYN_279058,0.6276136,7
SYN_279068,0.03889363,2
SYN_279076,0.274664,4
SYN_279077,0.0026271958,1
SYN_279080,0.45481905,5
SYN_279093,0.3428344,4
SYN_279102,0.2304551,3
SYN_279110,0.0033451396,1
SYN_279112,0.5529352,6
SYN_279121,0.3026394,4
SYN_279134,0.4094948,5
SYN_279163,0.17579927,3
SYN_279168,0.10111857,2
SYN_279192,0.1674013,3
SYN_279196,0.20441766,3
SYN_279198,0.021815289,1
SYN_279210,0.17445245,3
SYN_279214,0.38697246,5
SYN_279230,0.4101634,5
SYN_279232,0.26293218,4
SYN_279235,0.21101959,3
SYN_279248,0.76956975,8
SYN_279249,0.06361035,2
SYN_279250,0.6227798,7
SYN_279251,0.3715728,5
SYN_279263,0.89149594,9
SYN_279269,0.15873805,3
SYN_279270,0.37291917,5
SYN_279289,0.3600248,4
SYN_279291,0.4405281,5
SYN_279293,0.20130932,3
SYN_279297,0.30752632,4
SYN_279301,0.11149419,2
SYN_279329,0.043599527,2
SYN_279347,0.19950996,3
SYN_279348,0.094548464,2
SYN_279349,0.07929572,2
SYN_279363,0.13037868,3
SYN_279375,0.39970666,5
SYN_279377,0.02530963,1
SYN_279385,0.56757975,6
SYN_279414,0.30041817,4
SYN_279433,0.042492587,2
SYN_279434,0.3027396,4
SYN_279447,0.36535424,4
SYN_279450,0.43409058,5
SYN_279452,0.26149565,4
SYN_279455,0.21302588,3
SYN_279462,0.58146137,6
SYN_279463,0.44514,5
SYN_279472,0.27464184,4
SYN_279479,0.10981075,2
SYN_279486,0.04071206,2
SYN_279490,0.0066405586,1
SYN_279517,0.20376098,3
SYN_279523,0.35474685,4
SYN_279531,0.12902434,3
SYN_279533,0.30597192,4
SYN_279537,0.44670424,5
SYN_279538,0.19292867,3
SYN_279542,0.06016947,2
SYN_279561,0.027161494,1
SYN_279581,0.19535373,3
SYN_279582,0.45383903,5
SYN_279584,0.19774368,3
SYN_279603,0.08679698,2
SYN_279609,0.08099861,2
SYN_279610,0.23897584,4
SYN_279615,0.15822466,3
SYN_279619,0.14542204,3
SYN_279629,0.28003883,4
SYN_279639,0.6340742,7
SYN_279662,0.06728528,2
SYN_279663,0.047834877,2
SYN_279669,0.0593907,2
SYN_279705,0.0472053,2
SYN_279715,0.272826,4
SYN_279719,0.11432654,3
SYN_279722,0.5000233,6
SYN_279726,0.5195138,6
SYN_279737,0.21452768,3
SYN_279741,0.5291117,6
SYN_279758,0.280579,4
SYN_279760,0.0891217,2
SYN_279767,0.42481872,5
SYN_279774,0.3346793,4
SYN_279776,0.30807957,4
SYN_279778,0.13948533,3
SYN_279792,0.0122336615,1
SYN_279798,0.37661406,5
SYN_279801,0.31404924,4
SYN_279807,0.07375479,2
SYN_279814,0.097932756,2
SYN_279817,0.13950576,3
SYN_279818,0.3613417,4
SYN_279825,0.53081,6
SYN_279827,0.006742153,1
SYN_279837,0.061388616,2
SYN_279841,0.28297853,4
SYN_279842,0.3198469,4
SYN_279846,0.24386826,4
SYN_279858,0.063216545,2
SYN_279860,0.11970887,3
SYN_279864,0.15185761,3
SYN_279871,0.12089991,3
SYN_279913,0.06980835,2
SYN_279931,0.64193356,7
SYN_279932,0.105815224,2
SYN_279933,0.5869215,6
SYN_279935,0.439949,5
SYN_279939,0.51072437,6
SYN_279943,0.5269254,6
SYN_279947,0.640246,7
SYN_279950,0.27572668,4
SYN_279951,0.3722297,5
SYN_279959,0.08645915,2
SYN_279964,0.09867428,2
SYN_279970,0.30337793,4
SYN_279972,0.21946539,3
SYN_279980,0.19392939,3
SYN_279991,0.1812194,3
SYN_280000,0.4279918,5
SYN_280003,0.006190954,1
SYN_280020,0.16897199,3
SYN_280021,0.21838486,3
SYN_280023,0.32722676,4
SYN_280030,0.024340888,1
SYN_280044,0.6927433,7
SYN_280045,0.5136338,6
SYN_280048,0.7098944,7
SYN_280050,0.2066776,3
SYN_280061,0.07037377,2
SYN_280067,0.22555342,3
SYN_280073,0.36611575,4
SYN_280075,0.0037967958,1
SYN_280077,0.25222534,4
SYN_280079,0.27822182,4
SYN_280083,0.14039731,3
SYN_280089,0.108145975,2
SYN_280091,0.32529324,4
SYN_280094,0.10711161,2
SYN_280099,0.10791664,2
SYN_280112,0.38217425,5
SYN_280119,0.12784527,3
SYN_280122,0.3634454,4
SYN_280135,0.26727656,4
SYN_280138,0.075087056,2
SYN_280140,0.27040341,4
SYN_280163,0.23493147,4
SYN_280180,0.015806638,1
SYN_280182,0.08857983,2
SYN_280183,0.06260287,2
SYN_280198,0.4962375,5
SYN_280202,0.3606443,4
SYN_280203,0.12619202,3
SYN_280214,0.5371425,6
SYN_280215,0.32852966,4
SYN_280223,0.429789,5
SYN_280232,0.2149113,3
SYN_280236,0.08318815,2
SYN_280260,0.22236629,3
SYN_280261,0.6831582,7
SYN_280266,0.469754,5
SYN_280272,0.006610794,1
SYN_280273,0.15992053,3
SYN_280279,0.18200321,3
SYN_280282,0.04276483,2
SYN_280288,0.0882829,2
SYN_280290,0.10310745,2
SYN_280293,0.67399424,7
SYN_280295,0.51861095,6
SYN_280304,0.10595409,2
SYN_280320,0.17668872,3
SYN_280321,0.17286022,3
SYN_280324,0.065714255,2
SYN_280342,0.33755964,4
SYN_280347,0.31928742,4
SYN_280357,0.36592665,4
SYN_280379,0.64662033,7
SYN_280380,0.098531626,2
SYN_280384,0.1715333,3
SYN_280393,0.64217055,7
SYN_280407,0.21709377,3
SYN_280409,0.1345954,3
SYN_280413,0.44856727,5
SYN_280414,0.016079826,1
SYN_280415,0.15509605,3
SYN_280417,0.032076456,2
SYN_280420,0.03542249,2
SYN_280421,0.45243245,5
SYN_280423,0.56844425,6
SYN_280431,0.45233974,5
SYN_280436,0.14167556,3
SYN_280438,0.3719266,5
SYN_280451,0.014397911,1
SYN_280459,0.27274603,4
SYN_280460,0.15737632,3
SYN_280481,0.06913597,2
SYN_280483,0.3019642,4
SYN_280484,0.044380542,2
SYN_280485,0.41705868,5
SYN_280497,0.5111959,6
SYN_280500,0.055921655,2
SYN_280520,0.31504956,4
SYN_280524,0.7229841,7
SYN_280533,0.039484907,2
SYN_280535,0.27511084,4
SYN_280541,0.15072939,3
SYN_280542,0.2288978,3
SYN_280552,0.011585955,1
SYN_280558,0.24346395,4
SYN_280559,0.032767728,2
SYN_280566,0.4757947,5
SYN_280568,0.0083918935,1
SYN_280571,0.3498321,4
SYN_280573,0.24857102,4
SYN_280575,0.27983585,4
SYN_280576,0.35462213,4
SYN_280587,0.14833197,3
SYN_280596,0.03463575,2
SYN_280598,0.070861556,2
SYN_280603,0.001336413,1
SYN_280610,0.2061177,3
SYN_280626,0.018448729,1
SYN_280629,0.14191031,3
SYN_280644,0.3529094,4
SYN_280667,0.7184632,7
SYN_280673,0.11291037,2
SYN_280678,0.53890294,6
SYN_280694,0.26985022,4
SYN_280714,0.5857953,6
SYN_280717,0.4083324,5
SYN_280720,0.28301585,4
SYN_280723,0.44065583,5
SYN_280727,0.19266063,3
SYN_280736,0.16235301,3
SYN_280738,0.35327742,4
SYN_280740,0.23207334,3
SYN_280751,0.30411723,4
SYN_280753,0.13271445,3
SYN_280758,0.06866401,2
SYN_280759,0.3562453,4
SYN_280765,0.08066765,2
SYN_280792,0.07564917,2
SYN_280797,0.04596975,2
SYN_280818,0.6277446,7
SYN_280819,0.19507624,3
SYN_280825,0.10661309,2
SYN_280828,0.27964193,4
SYN_280833,0.46121144,5
SYN_280846,0.26769513,4
SYN_280847,0.45208523,5
SYN_280855,0.6721751,7
SYN_280866,0.646494,7
SYN_280878,0.30243745,4
SYN_280880,0.0029867226,1
SYN_280887,0.036570318,2
SYN_280893,0.06554885,2
SYN_280896,0.048186164,2
SYN_280899,0.34799403,4
SYN_280902,0.33911204,4
SYN_280912,0.3432867,4
SYN_280916,0.8596648,9
SYN_280919,0.04134517,2
SYN_280923,0.33414263,4
SYN_280928,0.64996815,7
SYN_280933,0.28334272,4
SYN_280948,0.4075344,5
SYN_280955,0.07083472,2
SYN_280959,0.48594573,5
SYN_280960,0.2937535,4
SYN_280967,0.30091816,4
SYN_280985,0.4703938,5
SYN_280992,0.52846074,6
SYN_280994,0.049603824,2
SYN_280999,0.3702529,5
SYN_281000,0.15421717,3
SYN_281007,0.37667,5
SYN_281008,0.21635345,3
SYN_281022,0.38115096,5
SYN_281027,0.1758262,3
SYN_281035,0.25553113,4
SYN_281039,0.0073476518,1
SYN_281041,0.048758566,2
SYN_281048,0.08819497,2
SYN_281049,0.07531773,2
SYN_281056,0.27504146,4
SYN_281065,0.00038450738,1
SYN_281067,0.21543868,3
SYN_281069,0.20573428,3
SYN_281073,0.34200224,4
SYN_281074,0.04579444,2
SYN_281083,0.11043958,2
SYN_281095,0.36300862,4
SYN_281105,0.90759367,9
SYN_281106,0.1088251,2
SYN_281109,0.2885657,4
SYN_281110,0.4027462,5
SYN_281133,0.12826164,3
SYN_281143,0.47641334,5
SYN_281149,0.72898525,7
SYN_281157,0.17551422,3
SYN_281162,0.5337991,6
SYN_281164,0.19026546,3
SYN_281173,0.1318679,3
SYN_281182,0.3189325,4
SYN_281195,0.11685724,3
SYN_281201,0.28399372,4
SYN_281213,0.03591631,2
SYN_281215,0.2769341,4
SYN_281216,0.07881567,2
SYN_281223,0.48770422,5
SYN_281231,0.27714548,4
SYN_281233,0.3135073,4
SYN_281247,0.03978268,2
SYN_281253,0.32314476,4
SYN_281257,0.16900991,3
SYN_281262,0.10546891,2
SYN_281263,0.7602914,8
SYN_281270,0.14639379,3
SYN_281273,0.013327512,1
SYN_281276,0.24891126,4
SYN_281277,0.14861834,3
SYN_281282,0.38296258,5
SYN_281290,0.07765887,2
SYN_281303,0.2547736,4
SYN_281317,0.13794957,3
SYN_281318,0.21158907,3
SYN_281334,0.14745955,3
SYN_281352,0.21502027,3
SYN_281367,0.15576683,3
SYN_281374,0.39741278,5
SYN_281390,0.23858504,4
SYN_281395,0.29651737,4
SYN_281404,0.4575962,5
SYN_281408,0.5690772,6
SYN_281414,0.31357366,4
SYN_281415,0.61963075,7
SYN_281426,0.13323134,3
SYN_281430,0.14741899,3
SYN_281433,0.5238471,6
SYN_281461,0.0373666,2
SYN_281474,0.3448955,4
SYN_281476,0.1745764,3
SYN_281516,0.066306695,2
SYN_281520,0.32627803,4
SYN_281523,0.13318203,3
SYN_281524,0.20239891,3
SYN_281526,0.41489372,5
SYN_281528,0.051402573,2
SYN_281534,0.100815885,2
SYN_281540,0.3746332,5
SYN_281544,0.30475062,4
SYN_281548,0.33305115,4
SYN_281551,0.17121479,3
SYN_281565,0.5912527,6
SYN_281567,0.18234158,3
SYN_281575,0.5391337,6
SYN_281580,0.06909313,2
SYN_281588,0.43983808,5
SYN_281592,0.0051134913,1
SYN_281594,0.3267939,4
SYN_281595,0.053548913,2
SYN_281596,0.20363921,3
SYN_281602,0.660726,7
SYN_281623,0.34386498,4
SYN_281628,0.07921231,2
SYN_281631,0.1586668,3
SYN_281658,0.077854104,2
SYN_281668,0.13173503,3
SYN_281673,0.30969822,4
SYN_281680,0.18042281,3
SYN_281689,0.3283395,4
SYN_281693,0.55107045,6
SYN_281720,0.27759746,4
SYN_281725,0.27519011,4
SYN_281726,0.14286539,3
SYN_281729,0.32458755,4
SYN_281738,0.10596068,2
SYN_281752,0.310427,4
SYN_281771,0.106298596,2
SYN_281776,0.40776077,5
SYN_281782,0.27626047,4
SYN_281790,0.25782487,4
SYN_281809,0.34657472,4
SYN_281812,0.19051349,3
SYN_281819,0.15776613,3
SYN_281823,0.011190022,1
SYN_281826,0.07122556,2
SYN_281832,0.24664745,4
SYN_281835,0.34987947,4
SYN_281838,0.32409555,4
SYN_281848,0.0078451075,1
SYN_281864,0.12959109,3
SYN_281867,0.15987153,3
SYN_281875,0.35581043,4
SYN_281884,0.017730793,1
SYN_281907,0.36180556,4
SYN_281926,0.3162458,4
SYN_281927,0.31075707,4
SYN_281933,0.04381837,2
SYN_281945,0.19533284,3
SYN_281952,0.27426955,4
SYN_281953,0.20076619,3
SYN_281955,0.27950796,4
SYN_281964,0.056183234,2
SYN_281969,0.08321936,2
SYN_281970,0.081489414,2
SYN_281975,0.67475665,7
SYN_281979,0.5867807,6
SYN_281987,0.08009411,2
